id,feat0,feat1,feat2,feat3,feat4,treatment,target
364,0.51410174,-1.793881,-1.3117226,0.95146984,-0.3155907,0,396
365,1.2318754,0.45528147,-1.6847259,1.5618474,-2.8949082,0,102
366,0.1809824,-0.07417899,-0.49434417,0.4929849,0.3846621,0,428
367,1.7138672,-0.67946404,1.2496594,-0.0970731,-0.2499384,1,949
368,-1.1617663,0.26026192,-0.46023086,0.34968093,-1.9675971,1,302
369,-1.6561062,1.8604721,-0.331654,-2.740395,-0.9524409,0,293
370,1.5694381,-0.63209856,-0.4518439,0.48855743,-0.56567967,1,607
371,-0.17058928,-0.46903035,-0.31210658,-0.8530996,-0.2786949,0,317
372,2.2737606,-0.15515675,1.110786,-0.80170685,0.076405525,1,1259
373,1.6306188,-1.4420989,-0.6834509,-0.7439959,-1.0651689,1,532
374,-1.2956479,0.46294558,0.6026527,-0.44988742,-0.7438103,0,344
375,-0.40702036,-0.41501984,0.19249772,0.20721635,-0.5404393,1,364
376,-0.7109864,-0.8174518,-0.6414098,-0.63798684,-0.65059215,1,277
377,-1.3111526,-0.8422886,-0.5287128,-0.903209,2.278253,1,540
378,0.20059524,0.4006876,-0.2951163,-0.5947654,0.9210234,1,580
379,0.039834477,0.6306565,-1.0117943,0.7558553,-1.1204731,1,457
380,0.30531356,-0.04551659,2.0962992,-0.30713886,0.8788432,1,1034
381,-0.4929619,2.4866707,0.50247556,-0.026253767,0.7714284,1,1249
382,0.61395234,0.20159028,-0.14003941,-0.83944345,0.41212654,0,354
383,0.24596399,0.6983172,0.2284676,-1.190902,0.554053,1,730
384,-1.1795745,-1.1970237,-0.18167166,0.0069025583,-1.4403758,0,432
385,0.19870834,-1.3033881,1.68568,-0.98649484,-1.5252115,1,522
386,-0.84698665,-0.5881091,1.4824965,-0.020866625,0.877716,1,461
387,0.61166877,0.88127536,-0.66520345,1.4392557,0.392524,0,688
388,-1.0388955,-0.43042544,-0.80190253,-1.0581613,-0.7685506,1,306
389,-1.0124216,-0.3490663,0.78260297,-0.97168875,0.4560157,1,267
390,0.8822485,-1.3937281,-0.5982,-0.34571815,0.55126435,1,513
391,0.6753148,-0.55649734,0.91507065,0.9280845,-0.394539,1,718
392,0.6593936,0.024478825,0.98257834,1.488928,-0.072071396,1,1069
393,0.03587751,-1.0521432,-0.8859112,0.5652036,-0.6959928,0,298
394,-0.21183695,-0.9533581,-2.8586771,0.24831828,0.21848235,0,407
395,-1.1192609,-1.0587902,0.66492885,1.006448,-0.22085348,0,590
396,0.20157613,1.1194836,-1.2354517,0.14645484,1.2335713,0,453
397,0.3416348,1.347958,-0.2474705,-0.9598536,0.5732645,0,447
398,-0.48848873,0.3287477,0.36098057,-0.62182146,0.26734617,1,413
399,-0.88568723,0.67559636,-0.8382154,0.21255372,1.3842876,1,667
400,1.093016,-0.38709396,0.6520694,-0.6263164,0.25429323,0,456
401,0.50769484,-2.1371078,1.0506872,-0.09715889,-0.1575963,0,267
402,0.6487028,-1.8579528,0.48678482,2.0556223,0.3594167,0,741
403,-0.6770473,1.0260155,1.1931438,-0.44286057,-0.10574367,1,717
404,-0.4857348,1.7614292,0.051079273,1.710169,-0.23773909,0,745
405,0.4992898,-1.3635654,-1.5536984,-0.5812953,0.9897873,1,495
406,-2.1768715,-0.8560103,-0.55801183,-0.36846644,0.6650875,0,592
407,0.5996646,-0.92711097,0.328749,-0.13954803,-0.90778553,0,226
408,-0.77159804,-0.12391206,1.1958263,-0.72118026,1.1432451,1,455
409,-0.5225303,0.9804779,0.39596727,-0.5074092,-0.6569263,1,593
410,-0.90039045,0.58522844,-1.8140823,-0.45110303,0.8028488,0,401
411,0.30769032,-1.0248402,-0.6263207,-0.29144996,-0.03892025,0,257
412,-0.84212375,-0.16504544,-0.58289534,-0.1479918,-0.05154494,1,330
413,-1.7795824,-2.9153428,0.52864337,-0.0048149787,-0.38024566,0,501
414,-0.19236642,-2.0049932,-0.054279022,-0.8423933,0.6014021,1,338
415,-0.88597125,-0.5734705,0.09575404,-1.103654,-0.9608921,1,313
416,0.3617455,0.34704027,0.095746234,0.63899565,-0.42434946,0,392
417,-1.6140087,1.5869281,1.2569517,-0.41790903,0.8978161,1,671
418,0.62770844,-0.028476762,-0.20837995,-0.8742401,1.7443696,1,736
419,-0.20633373,-1.6945196,-0.4896101,0.83814436,0.84376335,0,698
420,-0.46001202,1.4515587,-0.33612207,0.68047416,0.25533634,1,761
421,-1.068367,0.29233083,-0.32571644,-0.69861937,-1.5316437,0,351
422,-0.29958135,0.6276918,0.9875037,-0.4926927,-0.85586077,0,541
423,0.2266012,0.715272,0.8273011,0.7449416,-1.0390532,0,551
424,1.2186263,-0.8344907,0.07774265,0.23538798,0.72702384,0,430
425,-1.2154938,-0.08714631,0.3873318,-1.1345757,0.5181282,0,406
426,-1.0424302,0.49113795,0.23766284,0.13944367,-0.6628596,0,351
427,0.3422112,0.4872171,-0.010271042,0.092273384,0.33249885,1,719
428,0.68770266,0.7599848,-0.7272074,0.3887979,-0.29300398,0,337
429,1.0814239,0.8996419,-1.1587695,-0.1884369,0.3096592,1,790
430,0.57312673,-0.964639,0.103684515,0.903113,0.28402752,1,695
431,-1.2530348,1.0909848,-0.41562894,0.38378462,0.038759988,0,427
432,0.05677829,-0.96550065,0.7408136,-0.6873278,0.9296198,0,352
433,-0.57405734,-1.3028619,-1.35873,0.07921746,-1.8741014,0,370
434,1.6945542,0.05044419,-1.6728761,-2.2760322,0.055494793,1,589
435,1.2954926,-0.43982396,-0.6118585,-0.14466447,-1.5733612,1,563
436,0.7087736,-0.265456,-0.7830108,0.19121781,-1.2674385,1,440
437,0.039199468,-1.0634086,-0.55861795,0.1422264,-0.23128414,0,281
438,-0.9483104,-1.5492728,1.2343068,0.3927832,0.113402255,1,347
439,1.7103112,0.11391818,-0.34109375,1.4217678,2.2216628,1,1629
440,-1.0730914,-0.25478777,-0.5606887,-1.3086836,0.7937751,1,291
441,-0.61841017,-0.8009185,-0.94223356,0.60666203,-0.06743623,0,458
442,1.044088,-0.4829168,-0.48636323,-1.910743,0.011096316,1,523
443,0.50786984,-1.2213482,0.45999736,0.49381763,-0.08407378,0,337
444,1.1477243,-0.0634549,-1.9615563,-1.2748263,-0.0100667095,0,174
445,-0.31381604,0.033584826,-1.4360459,0.45375374,-0.16433308,0,327
446,-1.1264046,-0.70309937,-0.74157137,-1.0709388,-0.8968804,0,401
447,-0.7829824,0.18299569,0.19047561,0.7399171,0.20220931,0,576
448,-1.298684,-0.44604254,0.06703325,0.5667971,-1.3149548,0,444
449,-0.91327196,1.1100905,-0.109550394,-0.63810664,0.38005453,0,323
450,0.31472078,1.833257,-1.9892049,-0.8438956,-1.6078048,0,101
451,-0.46392733,-2.6557488,-0.9581111,-0.88151205,-0.06682963,0,355
452,-0.09883991,-0.86513674,-0.37381354,1.5181763,1.4448296,1,967
453,-1.2588197,1.1646675,0.22172652,1.5097051,1.2771407,0,881
454,1.7070596,-0.4630712,-0.5632687,0.18987401,-0.038049463,1,721
455,-1.3897493,-1.7224743,0.12215977,0.9712982,-1.6666353,1,219
456,0.6434055,1.7330453,0.8550252,0.9286026,0.6802373,1,1543
457,-0.5749298,-2.3027217,-0.37781963,0.04235126,0.05728183,0,436
458,0.9522588,0.37087345,-0.41370428,0.55897063,-0.12801412,0,418
459,-0.09320813,0.32174984,0.038193516,-2.123038,-0.2800595,0,303
460,-0.121064864,-0.51458776,-1.1905475,0.25881752,1.050134,0,541
461,-0.5731938,-0.5506507,0.45955354,-1.0589395,0.3925636,0,399
462,-0.972425,0.1814214,-1.1498836,-0.3316012,0.6695195,1,381
463,-0.16950597,0.89101696,-0.587322,0.25913593,-2.6693149,1,483
464,1.8184098,-0.4966675,-1.3735075,-0.9371532,-0.8036672,1,572
465,-0.49153835,0.3404943,0.40855616,0.22618403,-0.31225714,0,313
466,0.874338,-0.5725888,1.1321425,-0.9678669,-0.4376825,0,537
467,-1.3858079,-0.06050101,0.18172847,0.5507185,0.649398,1,487
468,0.078473866,-0.28999606,-0.29618794,1.0617192,-0.1441114,1,574
469,1.0627046,0.3202005,1.8478065,-0.09076982,0.16560484,1,1200
470,-1.5733317,1.6728606,1.0994998,0.048839536,0.0137201175,0,548
471,0.698677,0.29702553,-0.050614897,-0.48910815,1.3943356,1,829
472,0.83549297,1.0987371,-0.003975793,0.14275038,1.2456998,0,740
473,-0.59485996,-1.1978134,1.6154875,0.9735147,-0.8587927,1,347
474,0.51552045,0.8133647,0.045389015,0.5223967,1.773445,0,918
475,-0.018170053,0.015134358,0.9758581,-1.0045925,0.787328,1,631
476,-0.46001709,1.9752593,-0.98563224,-1.6468544,-1.7699013,0,283
477,1.7583188,0.27107036,0.26561722,0.56360614,0.72723615,0,799
478,0.64199454,0.85798377,2.0302587,-0.8412709,2.5277915,1,1577
479,-0.86474586,-0.3233381,0.5465833,-1.2607642,0.3286854,1,306
480,1.0410167,-0.2533461,1.3688854,-2.1552553,-0.47200873,0,632
481,0.1884436,-0.2439153,0.2218388,-0.22668447,0.50039124,0,348
482,-0.0073690433,-1.9065833,-0.3710472,-2.246697,0.75081754,1,363
483,1.0810672,-1.6427071,1.151776,-0.9458596,-2.2669752,1,579
484,1.0283998,1.1546792,1.0435133,0.46617255,0.16471401,1,1342
485,1.8866289,0.4569384,-0.99170506,0.38521513,-0.85350776,0,301
486,-0.7366129,0.4819564,0.9149273,-1.2943022,-0.43905604,1,515
487,-0.07387167,1.7900685,-0.979379,0.092742465,-1.4058026,1,688
488,-0.39629048,-0.4636997,-1.640558,0.51809573,-1.342679,0,333
489,-0.17865093,0.6888326,-1.7162884,-0.9744525,-1.1595348,0,218
490,-0.15089706,-0.92967993,-1.1459674,0.0020774836,1.1779287,1,584
491,0.33933127,-1.1760203,-0.3499746,-0.5443405,-0.8574816,1,401
492,0.7072373,0.3442088,-0.9915472,-0.18063012,-0.684217,1,492
493,-0.17607528,0.37432534,1.2974653,-0.39697626,-2.3383143,0,559
494,-2.1502879,0.7344689,0.722241,0.38444003,-0.32945028,0,421
495,0.32220215,0.67629427,1.7594737,0.7395004,-0.47556496,1,1081
496,0.08082435,1.0171541,0.59176344,1.6797587,0.6678549,1,1266
497,-0.6134375,-0.31834543,-0.8659412,-0.9447607,1.03608,1,341
498,-0.31795862,-1.6513149,0.82258636,0.7846185,0.4913768,0,632
499,-1.5213513,1.3222694,0.280957,0.55785877,-1.068887,1,352
500,-0.89327455,0.040166184,0.3742485,-0.30354345,-0.5467343,1,308
501,-0.7768154,0.74700654,0.37974286,-0.027830556,1.3169993,1,676
502,-0.9515836,1.2763983,0.7837727,0.13037655,-0.2588244,0,466
503,-0.24041717,-1.529506,-2.012012,0.009690647,-0.19664328,0,338
504,-1.0553783,0.5510511,0.48284024,-1.060414,-0.057880875,0,323
505,0.37963936,-0.7906135,-0.6578639,0.56262505,0.18729769,0,390
506,1.0681889,-0.66214913,-0.29575658,0.49678823,1.0430864,1,829
507,0.9437056,-0.21742655,1.5666453,0.6396768,-0.5421359,1,963
508,0.60159546,-1.2434869,-0.00876589,0.38699728,0.11413825,1,520
509,1.8585174,-1.7497165,-1.9308972,2.0192852,-1.2795599,1,692
510,0.5884325,-1.5975095,-0.40090376,0.9158854,-0.41925865,1,506
511,-1.6176262,0.5032752,-0.09852669,1.0335264,-0.4806468,1,390
512,-0.03474905,-0.5017007,0.18455793,-0.23334853,1.236345,0,492
513,-1.0274636,0.8368935,0.5479125,1.701495,-0.45995215,1,705
514,-0.7278596,0.3329918,0.9702998,0.33654407,-1.0632997,0,427
515,1.4763595,-0.9266289,0.6101272,0.60888886,-0.22296752,0,467
516,-0.19014527,-0.82078534,0.7336181,-0.13884787,-0.004681157,1,350
517,-0.7635042,0.36004898,1.6272947,-0.43544298,1.5437218,0,760
518,-0.8066193,-2.5923371,-0.8574685,1.081461,-0.33969164,0,528
519,-0.506467,-0.70621985,0.55918175,-2.004155,1.2103695,0,347
520,0.36033407,1.3939381,1.0625192,-0.20945752,1.4932523,0,962
521,-1.4944838,-2.0034685,-0.052670382,-0.46788278,-0.15132254,0,441
522,-0.48893428,1.0780045,-0.21558008,-1.0786787,-0.5027113,1,477
523,-1.1566094,0.20428143,0.16147135,-0.6716861,-0.377791,1,296
524,0.34120172,1.133273,0.110875465,-0.95750654,-1.4730355,1,860
525,-0.85400766,-1.6292852,0.79073393,-1.056169,0.3349693,0,381
526,-1.2611088,0.5460433,0.948745,-0.9032589,-0.62363696,1,377
527,-0.22418964,-0.15758754,1.593335,-0.37917683,-1.1892067,1,617
528,0.31562933,-0.9523891,0.31877187,-1.5785445,0.89272475,1,387
529,-1.3397962,0.76733774,1.4690329,1.4592141,-0.038756825,0,787
530,-0.15844682,0.32212037,-0.6628185,0.32965934,-0.26226598,1,393
531,0.3111621,-0.41809994,-0.6201792,0.70854723,0.30832946,1,632
532,0.36788964,0.35801703,-0.12801084,1.290551,0.114056766,1,877
533,1.909324,0.48431054,0.59347737,-0.38566846,-0.03315854,0,652
534,0.1592131,0.9925886,-0.15255262,-1.16305,0.5921077,0,388
535,-0.877365,-0.31520355,-2.5249028,-0.06998636,0.5584342,0,490
536,0.9659598,0.10974463,-0.1057226,-1.7748421,-0.26868948,0,383
537,-0.21216592,1.0346302,1.1328509,-0.7439546,1.5255433,1,1001
538,0.03833956,-0.58204085,0.1915833,0.5473183,0.4212092,0,527
539,-0.27238816,-2.4063928,0.30353838,0.20736702,-0.04016966,1,316
540,-0.043952517,0.42146263,1.6925421,-0.15590838,0.49341577,0,720
541,1.9517509,-0.15974963,1.4503702,0.3890038,2.3859327,0,1282
542,-0.74608994,-1.4914712,0.4686922,-0.73880154,-0.2956582,0,393
543,0.0830787,-0.40138215,0.7188234,-0.5418106,0.06779548,1,469
544,0.26562074,1.9051114,0.1777067,-0.67087704,0.20903392,1,1001
545,1.2443451,-1.0822113,-0.33143404,1.7920834,0.88069594,0,669
546,1.4664419,-0.045560747,-0.19193082,0.013886253,1.2520174,1,1047
547,-0.103075735,0.18372573,0.8437425,-0.9707536,0.42627788,1,575
548,1.4254873,-0.08187643,-0.617872,-1.6308625,1.2080712,1,711
549,0.5222594,0.5269811,2.1499662,0.64049786,1.4861579,0,1247
550,-0.057545565,-0.0038916736,1.7265083,-1.0426894,1.8618772,1,901
551,1.8498372,-1.0103943,-2.4569845,-0.21615699,-0.025886355,0,122
552,-0.7138107,-0.958173,-0.43028826,-0.22853489,-0.47117478,0,387
553,0.2805671,-0.6000103,0.52975625,-1.5161307,-0.4324453,1,456
554,1.1910719,0.8355393,0.16647421,-0.1238063,-0.57212913,1,1004
555,-0.5836371,-0.9264686,-0.9251086,-0.5742923,-0.5007775,0,415
556,0.9870477,0.84238577,-0.5556931,-0.7156749,0.9678893,1,876
557,0.6768403,0.6414649,-0.88711363,-1.8863797,0.21447591,0,235
558,0.9057706,-1.9526689,-0.7707307,1.1239593,1.0163101,1,849
559,0.938393,-0.26537323,0.5174499,-0.729512,-0.19510655,0,381
560,-0.25953916,0.21273625,-0.14863296,-1.3292985,2.9802246,1,704
561,-1.3635191,-0.91090137,1.336409,-1.0884523,-0.97124344,1,245
562,-1.2808592,0.58914006,-0.6075906,0.17072159,-0.31943625,0,350
563,-0.027164122,-0.01943595,-1.7250408,-0.6595615,-0.31325087,1,381
564,-1.0643494,0.6688049,1.3275976,0.78398544,-0.5092095,0,570
565,0.5449894,1.0288022,-2.5412776,1.4313705,-2.4819453,0,157
566,-0.5035625,0.8954594,-1.3479288,1.7482846,-0.65856236,1,633
567,-0.6657511,0.4707579,1.1815472,1.7911444,1.7166566,1,1278
568,-1.5343448,-1.0085952,-0.39302877,0.63885653,-1.1353686,0,530
569,0.32207263,0.52889097,-0.36598852,0.26477093,-1.7582659,1,535
570,-1.1412902,1.045133,0.34819728,-2.8737607,1.6523772,1,438
571,-0.3126886,2.237991,0.32827848,-1.1973437,0.45519605,1,1017
572,1.1166769,-0.6919655,0.8812641,0.9603557,-0.507288,0,582
573,0.9306698,-0.13506016,-1.386439,-0.54071695,1.2114686,1,623
574,-0.59454787,0.5827937,1.0427858,-1.0090555,-0.10172647,0,502
575,0.835808,0.64229614,-0.35397983,0.6759792,-0.34243983,1,810
576,-0.06741662,0.39892972,-0.70052433,-0.5578717,0.10591485,0,210
577,0.1527182,-0.5713339,-0.5166475,-1.1421763,-0.24856813,1,398
578,-1.0348802,1.0468093,1.6343529,-0.42518005,-0.7621018,0,653
579,0.25498733,-1.1959031,1.3905267,-0.10741201,-0.8558187,0,377
580,0.7275252,0.53014696,-1.68174,-0.19138141,-0.117679395,1,481
581,0.50138634,2.5038784,-1.4478298,0.5294747,0.9320159,1,1228
582,0.014543082,-0.83265567,-0.011320379,0.4679849,0.92743266,0,580
583,1.4545567,-0.2860034,-1.221988,-1.3924348,-2.249467,0,137
584,-0.2648338,0.30566242,0.59281045,-0.5778343,-1.0221052,0,369
585,-0.6047616,-1.2961544,-0.959887,-0.41124073,-0.2494415,0,356
586,-1.6727839,0.7171819,1.2649356,1.223682,0.6434727,1,721
587,-0.612457,0.46272048,-0.50839496,-0.3690958,-0.9792486,1,376
588,0.63362134,0.3988192,-2.3412268,-0.45852736,2.1825042,0,527
589,-0.2951633,-1.7658635,0.52578974,-1.0177187,0.66433084,0,377
590,0.49679163,-2.668323,-0.54863244,0.5904931,-0.4925646,1,386
591,-0.346282,-1.0736078,-0.7154107,-0.92371994,-0.74459237,0,318
592,-0.50939053,-0.8900398,0.48665658,-0.9666971,-0.7357715,1,306
593,0.46272555,-0.5194721,0.12568264,-0.658823,-1.3797755,0,322
594,-0.80431193,0.7933194,1.0145844,-0.46595114,-0.34225374,0,530
595,-0.034837335,0.7001134,-1.0722916,0.0033690608,-2.3578403,0,223
596,0.79646266,-0.098217145,0.8232105,0.64455706,-1.5085448,0,441
597,-1.1931006,-0.33522594,1.8959022,1.747621,-0.29848376,1,606
598,-0.13833438,-1.1461573,-0.81274694,1.4558778,-0.8247753,0,417
599,0.5484568,1.5909405,0.28484964,0.4469173,-1.8883425,0,627
600,-1.2625997,0.5771314,-0.6608074,-0.5090377,0.09020414,0,355
601,-0.9710927,-0.6062138,-1.2773799,0.44377387,0.12047206,1,389
602,-1.0867378,-0.39392668,-0.094811104,0.5487317,-2.131757,0,370
603,1.0281575,0.78265274,-0.13848048,0.0004550291,0.7864824,1,1014
604,-0.0015786703,-0.7863896,1.0338378,-1.1506611,-0.13999678,0,362
605,-0.29685494,-0.3233693,1.3518208,-0.81219155,-0.03134688,1,510
606,0.40358704,0.3867015,-0.71102303,1.2341217,-0.09698288,1,718
607,1.2185049,0.74664885,-0.741152,0.40309465,-1.9282457,0,351
608,0.037280314,1.7977626,-0.93241364,0.9302237,0.5011177,0,643
609,-0.034445364,1.5822705,1.8477124,-0.46047318,0.5438332,1,1199
610,-0.56245,-0.46967205,0.8062398,-0.6201616,0.1975672,1,326
611,0.7456914,0.07399385,0.69753736,0.4389994,0.61421406,1,1007
612,1.3160391,0.6763667,1.4526088,-0.42041126,-1.1652884,1,1302
613,-2.417431,0.84659004,-0.80239105,-0.57281566,-0.6983211,0,493
614,-0.15641762,2.038526,-0.5915698,0.8059579,1.1890692,0,816
615,1.1968079,0.5734171,1.0781716,-0.079221584,0.79575044,0,828
616,0.042835247,-0.36710092,0.8457176,0.08686634,-1.0908071,0,365
617,-0.06305888,-0.13354358,1.5752021,-1.439885,-0.21035051,0,576
618,0.63857865,0.77500606,0.4728391,2.0001993,-0.91418374,1,1092
619,-1.1977043,-0.4700419,-0.7767311,-1.2422876,-1.6747917,1,251
620,0.033581685,0.78648174,-0.0072568543,0.5958016,-1.7010483,1,634
621,0.3049732,0.9057631,-0.6834765,-0.14167118,0.9290812,0,466
622,0.09026889,-0.22126763,-1.1495746,-0.33462974,1.2126012,0,457
623,0.35979354,1.4833606,-0.71694,0.0696135,0.97338486,1,958
624,2.1712995,-1.0661054,0.13343225,0.2923576,1.3467026,0,631
625,-1.612154,-0.7310244,-0.5686974,0.9957972,-1.2223502,0,485
626,-0.029796792,1.8564303,-0.5983382,-0.34395,-0.77937734,1,812
627,-0.08885364,-1.3078592,0.018000335,-0.37347257,0.25401333,0,271
628,1.172252,1.3931679,0.22033475,-9.369129e-05,-2.0428598,0,601
629,-1.118881,-0.515999,0.8250877,1.2457292,-0.024422547,0,639
630,-0.26669413,-0.79772335,-1.4705554,1.3075395,-1.0950642,0,370
631,-1.7487164,-0.2795114,-0.6670896,0.98045784,-1.277491,0,462
632,-0.8039176,-1.5095235,-0.07157592,0.49612325,-1.3457347,1,274
633,-0.017382456,-1.4426097,-0.92892224,0.1126209,0.5708011,0,442
634,0.35223964,-0.17105183,1.118449,0.04868984,-0.30958948,1,720
635,-0.33138022,1.8385024,-1.7555133,-0.16977489,1.0778174,0,354
636,0.19922279,-0.54648536,-0.84753036,0.07669217,0.85892355,1,578
637,1.0967505,0.3160822,1.5492646,-1.2523742,-0.84381735,1,1130
638,0.25086588,-0.24147569,1.7293296,-0.36101595,0.631812,0,630
639,-0.6793552,-0.4664561,-1.1085447,1.4663652,-0.20609407,1,584
640,-1.434742,-1.0029761,1.4454442,2.1879156,-1.0699966,0,679
641,-1.3313946,0.05843892,-0.026418785,-1.9592985,0.8838649,0,388
642,0.80090076,-0.28738043,-0.7991519,0.44935986,1.4801604,0,584
643,0.015277048,0.5230665,0.22231723,-0.5448593,1.393357,1,754
644,1.0241333,1.4803445,0.26341507,-0.30352008,1.6562408,0,891
645,0.36348942,-0.37988326,-0.785784,0.13106546,-1.4614553,1,394
646,0.59177804,0.8359604,0.22173616,-1.6596969,-0.9060478,0,479
647,-0.23500054,-0.03827909,0.77698827,-2.3692107,0.91004115,1,445
648,-1.1881416,-0.0405697,0.34321094,-0.9559475,-0.33121955,0,386
649,-1.4977486,2.3557775,0.5468821,0.41950536,-0.2685991,0,535
650,-0.98823947,-0.16781154,-0.6587502,-0.29787663,-0.39572442,1,285
651,0.7582702,2.01364,-1.2714702,0.6383137,1.1017447,1,1260
652,0.44367784,0.12166855,-0.94937426,0.13076717,1.9908038,0,654
653,0.6363168,1.5930467,-0.7224494,-1.0121416,-0.2603866,1,927
654,0.79013795,0.17033553,-1.8433002,2.0083835,0.19084132,1,952
655,1.4801561,0.21290098,-1.6002129,0.42630354,1.8004303,0,579
656,-0.08632079,-2.193372,-0.80437,-0.30603498,0.5984593,0,405
657,-0.4502516,-1.1814375,0.18945307,-0.6911271,0.09752259,1,326
658,-0.16534069,-1.4562875,-1.2094636,-0.41440344,0.3183919,1,326
659,-0.6140391,0.028323306,-0.13711104,0.3237218,0.74471945,0,543
660,-1.0794435,0.58070713,-0.29854995,-0.014728662,-0.7699417,0,341
661,0.51624817,-0.06914427,1.6770533,0.27643904,-0.88018715,0,613
662,-0.8018574,-1.655221,1.8728567,0.1435517,0.89478475,0,560
663,0.010603093,-0.4960806,0.6367514,0.23488107,-1.3854345,0,336
664,-0.06638798,0.052505948,2.3873565,-1.3760021,0.6680789,0,738
665,0.60614294,-0.70085996,0.21032602,-0.13181199,1.0087135,0,412
666,2.3187885,0.83539814,0.23762919,-1.2515876,-0.03707829,1,1351
667,-0.7077419,-0.20312141,0.24946626,-0.35432127,-1.3783762,0,322
668,0.50736517,1.562842,0.920952,-0.72205347,1.9518685,1,1410
669,0.33157808,0.50218254,2.1285973,-0.9560521,1.41802,1,1139
670,0.6985067,0.7929899,-0.5440347,0.14985335,-0.64556146,1,739
671,-0.4461962,-0.19050318,-0.7275541,0.97736967,1.1170201,1,736
672,-1.551266,-0.62667173,0.2975451,-0.24323569,0.5292673,0,498
673,0.019816,0.9438846,0.7303779,-0.026080728,-0.07057199,0,563
674,1.3442788,0.27220446,1.0882266,0.9719965,-1.5801917,0,680
675,0.71711636,-0.7832193,0.05509943,0.16898787,-0.20814261,0,218
676,0.6118126,0.029040506,0.19140643,1.1103115,-0.11962798,0,573
677,0.21025476,-0.80366373,1.002533,-0.5521112,-0.62275493,0,335
678,0.64817816,0.09527959,-1.5986944,-0.7614664,-2.2556617,1,464
679,1.5511317,-1.3370761,-1.6451434,-0.46454814,-0.13686398,1,521
680,0.71090513,-0.469735,-0.55131435,-1.1076663,0.28785303,0,238
681,0.4024095,-0.30014625,0.22468343,0.25808048,-0.2950446,1,487
682,0.6055226,-0.2578203,-0.58147794,-0.21223645,-0.7523439,1,434
683,0.4843577,-0.28908795,1.3738308,1.4276464,-0.4090885,1,978
684,-0.07890864,1.5805385,0.07260664,-0.20248045,0.10294388,1,815
685,-0.80376315,0.9344537,0.56986725,-0.061946165,0.72046614,0,519
